Date,Open,High,Low,Close,Adj Close,Volume
2020-01-02,161.92999267578125,162.4199981689453,158.52000427246094,159.72999572753906,145.86184692382812,1094900
2020-01-03,158.5,161.36000061035156,158.5,160.63999938964844,146.6928253173828,371300
2020-01-06,160.0399932861328,161.5800018310547,159.58999633789062,161.02999877929688,147.04896545410156,604700
2020-01-07,156.49000549316406,157.52999877929688,154.6999969482422,155.75999450683594,142.23651123046875,4543900
2020-01-08,156.5,158.0,155.77999877929688,157.8300018310547,144.12680053710938,2239300
2020-01-09,157.91000366210938,158.39999389648438,157.02999877929688,157.27000427246094,143.61544799804688,1644600
2020-01-10,157.58999633789062,158.74000549316406,156.86000061035156,158.57000732421875,144.8025665283203,1155300
2020-01-13,159.2100067138672,160.97000122070312,159.2100067138672,160.77999877929688,146.82069396972656,1216300
2020-01-14,160.5500030517578,160.89999389648438,158.58999633789062,160.4600067138672,146.52847290039062,1023500
2020-01-15,161.14999389648438,163.72000122070312,160.8300018310547,162.2899932861328,148.19956970214844,875700
2020-01-16,162.9499969482422,164.4499969482422,162.83999633789062,163.80999755859375,149.58761596679688,673200
2020-01-17,164.14999389648438,164.36000061035156,162.8000030517578,162.89999389648438,148.75662231445312,1963400
2020-01-21,163.3300018310547,165.0,163.10000610351562,164.8000030517578,150.4916534423828,1188800
2020-01-22,165.10000610351562,165.67999267578125,162.67999267578125,163.27999877929688,149.10360717773438,467400
2020-01-23,163.67999267578125,165.6199951171875,162.58999633789062,165.41000366210938,151.0487060546875,491700
2020-01-24,165.74000549316406,165.74000549316406,163.69000244140625,164.66000366210938,150.36380004882812,484300
2020-01-27,163.6300048828125,164.66000366210938,163.36000061035156,163.7899932861328,149.5693359375,558100
2020-01-28,163.88999938964844,165.1300048828125,163.4199981689453,164.3800048828125,150.10813903808594,518500
2020-01-29,164.89999389648438,165.4499969482422,163.57000732421875,164.52000427246094,150.23599243164062,569000
2020-01-30,164.0,165.35000610351562,163.6199951171875,164.47999572753906,150.19943237304688,603000
2020-01-31,164.0399932861328,164.6999969482422,162.5399932861328,163.1999969482422,149.0305633544922,560100
2020-02-03,163.85000610351562,166.0,163.6999969482422,164.80999755859375,150.50079345703125,1126700
2020-02-04,165.39999389648438,169.0500030517578,165.39999389648438,167.7899932861328,153.22206115722656,814300
2020-02-05,168.19000244140625,169.11000061035156,167.3300018310547,167.92999267578125,153.3498992919922,595300
2020-02-06,168.50999450683594,169.85000610351562,167.4199981689453,167.83999633789062,153.26768493652344,771700
2020-02-07,168.4199981689453,168.4199981689453,166.86000061035156,167.5500030517578,153.0028839111328,931900
2020-02-10,168.3800048828125,170.57000732421875,168.1699981689453,170.57000732421875,155.7606964111328,514300
2020-02-11,170.99000549316406,172.60000610351562,170.47999572753906,171.64999389648438,156.7469024658203,550800
2020-02-12,172.0399932861328,174.0500030517578,171.36000061035156,173.41000366210938,158.3541259765625,779000
2020-02-13,173.39999389648438,174.8000030517578,173.3000030517578,173.5800018310547,158.50933837890625,630300
2020-02-14,173.8000030517578,175.02000427246094,173.5800018310547,174.92999267578125,159.7421417236328,463600
2020-02-18,175.0800018310547,175.74000549316406,173.27000427246094,173.85000610351562,158.75592041015625,477400
2020-02-19,173.85000610351562,174.0,169.1699981689453,169.19000244140625,154.50050354003906,773000
2020-02-20,169.0,169.3800048828125,168.05999755859375,168.72000122070312,154.0712890625,770400
2020-02-21,168.2899932861328,168.72000122070312,167.24000549316406,167.97999572753906,153.39553833007812,916200
2020-02-24,166.07000732421875,167.47000122070312,165.24000549316406,166.74000549316406,152.2632293701172,955500
2020-02-25,167.02000427246094,167.19000244140625,163.00999450683594,163.64999389648438,149.44149780273438,763000
2020-02-26,164.02999877929688,165.17999267578125,162.8800048828125,163.0800018310547,148.92098999023438,945800
2020-02-27,161.44000244140625,162.72999572753906,154.57000732421875,154.67999267578125,141.25030517578125,1388700
2020-02-28,152.38999938964844,153.80999755859375,147.8300018310547,151.8800048828125,138.6934051513672,1578000
2020-03-02,152.88999938964844,155.9499969482422,151.38999938964844,155.5800018310547,142.0721893310547,1201500
2020-03-03,156.35000610351562,160.3300018310547,154.4600067138672,157.75,144.05374145507812,1153700
2020-03-04,159.7899932861328,163.44000244140625,159.3300018310547,163.44000244140625,149.2497100830078,1052700
2020-03-05,160.75999450683594,162.72000122070312,158.99000549316406,160.94000244140625,146.96678161621094,834600
2020-03-06,158.3800048828125,159.94000244140625,154.47999572753906,159.05999755859375,145.25001525878906,934700
2020-03-09,153.36000061035156,154.41000366210938,147.91000366210938,148.3000030517578,135.42420959472656,1064200
2020-03-10,151.5,157.25,147.97000122070312,157.1199951171875,143.47845458984375,1146800
2020-03-11,153.38999938964844,153.86000061035156,150.0,151.38999938964844,138.24595642089844,1048100
2020-03-12,141.72000122070312,145.6699981689453,136.1300048828125,136.38999938964844,124.54829406738281,1336900
2020-03-13,142.2100067138672,148.35000610351562,133.4499969482422,147.74000549316406,134.91285705566406,2054300
2020-03-16,134.3300018310547,134.3300018310547,121.75,122.30999755859375,111.69071960449219,1603900
2020-03-17,125.38999938964844,135.5,120.05999755859375,135.17999267578125,123.44332122802734,1442300
2020-03-18,126.69999694824219,134.3000030517578,124.02999877929688,132.9499969482422,121.40693664550781,1545000
2020-03-19,130.94000244140625,136.3699951171875,128.44000244140625,132.0,120.5394287109375,1116000
2020-03-20,133.5800018310547,134.64999389648438,121.08999633789062,123.30999755859375,112.6039047241211,2560000
2020-03-23,122.0,122.0,109.22000122070312,114.91999816894531,104.9423599243164,1195400
2020-03-24,119.66000366210938,129.6999969482422,117.2300033569336,129.50999450683594,118.2656021118164,1061800
2020-03-25,128.27000427246094,139.75,127.0,133.39999389648438,121.81787872314453,1356700
2020-03-26,134.39999389648438,142.38999938964844,130.8000030517578,141.8000030517578,129.4885711669922,2473900
2020-03-27,137.16000366210938,146.5500030517578,135.60000610351562,143.47000122070312,131.0135498046875,1533200
2020-03-30,143.97999572753906,145.74000549316406,138.75,144.64999389648438,133.04629516601562,1095400
2020-03-31,140.0,142.74000549316406,133.02000427246094,137.05999755859375,126.06514739990234,1869300
2020-04-01,131.6699981689453,133.2100067138672,127.56999969482422,131.24000549316406,120.71202850341797,979500
2020-04-02,129.0,132.42999267578125,127.41999816894531,131.3800048828125,120.84080505371094,1229100
2020-04-03,129.41000366210938,133.02000427246094,128.5399932861328,129.99000549316406,119.56230926513672,780900
2020-04-06,137.08999633789062,141.3699951171875,134.6999969482422,137.67999267578125,126.63542175292969,999100
2020-04-07,143.3800048828125,145.77999877929688,137.9499969482422,138.27000427246094,127.17809295654297,820100
2020-04-08,139.80999755859375,148.89999389648438,137.63999938964844,147.44000244140625,135.6124725341797,857500
2020-04-09,149.25,158.47000122070312,149.25,157.8000030517578,145.14141845703125,1360100
2020-04-13,158.10000610351562,158.10000610351562,144.8000030517578,147.35000610351562,135.52969360351562,762500
2020-04-14,150.92999267578125,156.52999877929688,150.75999450683594,155.36000061035156,142.89712524414062,618600
2020-04-15,152.0500030517578,155.1999969482422,148.8000030517578,152.00999450683594,139.81585693359375,981200
2020-04-16,152.2899932861328,153.14999389648438,150.00999450683594,152.07000732421875,139.87107849121094,1010800
2020-04-17,154.82000732421875,156.32000732421875,153.00999450683594,155.30999755859375,142.85116577148438,454300
2020-04-20,153.5,155.58999633789062,150.6699981689453,150.99000549316406,138.877685546875,579300
2020-04-21,147.47999572753906,150.02000427246094,145.58999633789062,147.39999389648438,135.57568359375,657800
2020-04-22,150.44000244140625,155.08999633789062,148.22999572753906,150.94000244140625,138.8317108154297,497000
2020-04-23,150.89999389648438,154.0,147.64999389648438,147.9600067138672,136.0907440185547,825700
2020-04-24,149.35000610351562,151.16000366210938,147.8699951171875,149.49000549316406,137.49803161621094,542900
2020-04-27,151.22999572753906,151.88999938964844,148.8000030517578,150.77999877929688,138.68455505371094,619200
2020-04-28,153.0,155.80999755859375,151.00999450683594,152.1699981689453,139.9630584716797,647400
2020-04-29,155.0500030517578,157.77999877929688,150.55999755859375,156.3699951171875,143.82614135742188,788900
2020-04-30,154.61000061035156,157.63999938964844,151.9199981689453,157.08999633789062,144.4883575439453,889200
2020-05-01,153.47999572753906,155.13999938964844,149.7100067138672,150.99000549316406,138.877685546875,703900
2020-05-04,149.39999389648438,150.85000610351562,146.9499969482422,149.5800018310547,137.58082580566406,436600
2020-05-05,150.02000427246094,154.63999938964844,150.0,152.9499969482422,140.6804962158203,729200
2020-05-06,153.3000030517578,154.02000427246094,150.1199951171875,151.1699981689453,139.0432586669922,428100
2020-05-07,152.63999938964844,154.41000366210938,151.0500030517578,151.49000549316406,139.3375701904297,572100
2020-05-08,154.2100067138672,154.89999389648438,150.9499969482422,152.0,139.80667114257812,456500
2020-05-11,150.9499969482422,154.14999389648438,149.49000549316406,151.8000030517578,139.62269592285156,784700
2020-05-12,152.39999389648438,152.39999389648438,147.25999450683594,148.1999969482422,136.31150817871094,988900
2020-05-13,147.24000549316406,148.6300048828125,142.24000549316406,143.4600067138672,131.9517822265625,1252900
